project;version;class;bugs
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase2;0
velocity;1.4;org.apache.velocity.test.MethodInvocationExceptionTest;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTElseIfStatement;1
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase3$MethodProvider;0
velocity;1.4;org.apache.velocity.runtime.resource.ContentResource;1
velocity;1.4;org.apache.velocity.runtime.resource.loader.ResourceLoaderFactory;1
velocity;1.4;org.apache.velocity.test.AnakiaTestCase;0
velocity;1.4;org.apache.velocity.test.VelocityServletTest$MockServletConfig;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTTrue;1
velocity;1.4;org.apache.velocity.anakia.NodeList$AttributeXMLOutputter;0
velocity;1.4;org.apache.velocity.test.TexenClasspathTestCase;0
velocity;1.4;org.apache.velocity.runtime.VelocimacroManager$MacroEntry;0
velocity;1.4;org.apache.velocity.runtime.resource.ResourceCacheImpl;1
velocity;1.4;org.apache.velocity.servlet.VelocityServlet;1
velocity;1.4;org.apache.velocity.test.InlineScopeVMTestCase;0
velocity;1.4;org.apache.velocity.anakia.AnakiaTask;1
velocity;1.4;org.apache.velocity.runtime.parser.JJTParserState;0
velocity;1.4;org.apache.velocity.app.event.NullSetEventHandler;2
velocity;1.4;org.apache.velocity.test.MultiLoaderTestCase;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTLTNode;1
velocity;1.4;org.apache.velocity.texen.util.PropertiesUtil;1
velocity;1.4;org.apache.velocity.util.introspection.Uberspect;1
velocity;1.4;org.apache.velocity.runtime.log.PrimordialLogSystem;1
velocity;1.4;org.apache.velocity.runtime.parser.VelocityCharStream;1
velocity;1.4;org.apache.velocity.util.introspection.ClassMap$CacheMiss;0
velocity;1.4;org.apache.velocity.util.introspection.ClassMap$1;0
velocity;1.4;org.apache.velocity.util.introspection.VelMethod;1
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase;0
velocity;1.4;org.apache.velocity.app.tools.VelocityFormatter$VelocityAutoAlternator;0
velocity;1.4;org.apache.velocity.context.InternalContextAdapterImpl;2
velocity;1.4;org.apache.velocity.runtime.directive.Include;2
velocity;1.4;org.apache.velocity.runtime.parser.ParserConstants;0
velocity;1.4;org.apache.velocity.runtime.RuntimeLogger;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ParserVisitor;0
velocity;1.4;org.apache.velocity.test.view.TemplateNodeView;0
velocity;1.4;org.apache.velocity.runtime.exception.NodeException;0
velocity;1.4;org.apache.velocity.runtime.resource.ResourceManager;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTEscapedDirective;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTText;2
velocity;1.4;org.apache.velocity.test.TestClassloader;0
velocity;1.4;org.apache.velocity.test.TexenTestCase;0
velocity;1.4;org.apache.velocity.runtime.log.LogManager;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTOrNode;1
velocity;1.4;org.apache.velocity.test.ParserTestCase;0
velocity;1.4;org.apache.velocity.runtime.parser.node.NodeUtils;1
velocity;1.4;org.apache.velocity.runtime.directive.InputBase;1
velocity;1.4;org.apache.velocity.runtime.parser.Parser$JJCalls;0
velocity;1.4;org.apache.velocity.util.introspection.IntrospectorBase;1
velocity;1.4;org.apache.velocity.util.introspection.UberspectImpl$VelGetterImpl;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTDirective;3
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTVariable;1
velocity;1.4;org.apache.velocity.runtime.log.Log4JLogSystem;1
velocity;1.4;org.apache.velocity.runtime.visitor.NodeViewMode;1
velocity;1.4;org.apache.velocity.app.VelocityEngine;3
velocity;1.4;org.apache.velocity.runtime.VelocimacroManager;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTModNode;1
velocity;1.4;org.apache.velocity.anakia.AnakiaJDOMFactory;1
velocity;1.4;org.apache.velocity.runtime.parser.ParserTreeConstants;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTDivNode;1
velocity;1.4;org.apache.velocity.runtime.resource.loader.FileResourceLoader;2
velocity;1.4;org.apache.velocity.runtime.parser.CharStream;0
velocity;1.4;org.apache.velocity.VelocityContext;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTObjectArray;1
velocity;1.4;org.apache.velocity.test.ConfigurationTestCase;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTprocess;1
velocity;1.4;org.apache.velocity.util.introspection.UberspectImpl$VelMethodImpl;0
velocity;1.4;org.apache.velocity.test.VelocityServletTest;0
velocity;1.4;org.apache.velocity.runtime.parser.TokenMgrError;0
velocity;1.4;org.apache.velocity.runtime.directive.MacroParseException;1
velocity;1.4;org.apache.velocity.test.ContextSafetyTestCase;0
velocity;1.4;org.apache.velocity.app.tools.VelocityFormatter;1
velocity;1.4;org.apache.velocity.test.misc.Test;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTSetDirective;3
velocity;1.4;org.apache.velocity.test.EncodingTestCase;0
velocity;1.4;org.apache.velocity.runtime.configuration.Configuration$PropertiesTokenizer;0
velocity;1.4;org.apache.velocity.texen.Generator;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTGTNode;1
velocity;1.4;org.apache.velocity.runtime.resource.ResourceCache;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTAddNode;1
velocity;1.4;org.apache.velocity.util.introspection.MethodMap$AmbiguousException;0
velocity;1.4;org.apache.velocity.exception.ParseErrorException;3
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTFalse;1
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase2$Tester2;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTWord;1
velocity;1.4;org.apache.velocity.runtime.log.VelocityFormatter;1
velocity;1.4;org.apache.velocity.app.event.EventHandler;1
velocity;1.4;org.apache.velocity.exception.ResourceNotFoundException;1
velocity;1.4;org.apache.velocity.context.InternalHousekeepingContext;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTNumberLiteral;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTEQNode;1
velocity;1.4;org.apache.velocity.context.InternalWrapperContext;2
velocity;1.4;org.apache.velocity.runtime.resource.loader.JarHolder;1
velocity;1.4;org.apache.velocity.util.introspection.UberspectLoggable;1
velocity;1.4;org.apache.velocity.test.VelocityServletTest$MockVelocityServlet;0
velocity;1.4;org.apache.velocity.anakia.Escape;1
velocity;1.4;org.apache.velocity.anakia.AnakiaElement;1
velocity;1.4;org.apache.velocity.io.VelocityWriter;1
velocity;1.4;org.apache.velocity.runtime.Runtime;1
velocity;1.4;org.apache.velocity.test.TemplateTestBase;0
velocity;1.4;org.apache.velocity.runtime.parser.node.Node;2
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTComment;2
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase2$Foo;0
velocity;1.4;org.apache.velocity.util.introspection.IntrospectionCacheData;1
velocity;1.4;org.apache.velocity.Template;2
velocity;1.4;org.apache.velocity.texen.ant.TexenTask;1
velocity;1.4;org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader;1
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase3;0
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase2$Bar;0
velocity;1.4;org.apache.velocity.runtime.parser.ParseException;0
velocity;1.4;org.apache.velocity.test.ClasspathResourceTest;0
velocity;1.4;org.apache.velocity.util.SimplePool;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTEscape;2
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTIntegerRange;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTMethod;7
velocity;1.4;org.apache.velocity.anakia.TreeWalker;1
velocity;1.4;org.apache.velocity.util.introspection.VelPropertySet;1
velocity;1.4;org.apache.velocity.runtime.directive.VelocimacroProxy;4
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTStringLiteral;2
velocity;1.4;org.apache.velocity.util.introspection.UberspectImpl;3
velocity;1.4;org.apache.velocity.context.InternalContextAdapter;1
velocity;1.4;org.apache.velocity.test.ExternalLoggerTest;0
velocity;1.4;org.apache.velocity.runtime.directive.DirectiveConstants;1
velocity;1.4;org.apache.velocity.runtime.parser.Token;0
velocity;1.4;org.apache.velocity.runtime.compiler.Compiler;0
velocity;1.4;org.apache.velocity.texen.util.FileUtil;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTElseStatement;1
velocity;1.4;org.apache.velocity.anakia.XPathCache;1
velocity;1.4;org.apache.velocity.util.ArrayIterator;1
velocity;1.4;org.apache.velocity.runtime.visitor.VMReferenceMungeVisitor;1
velocity;1.4;org.apache.velocity.runtime.log.AvalonLogSystem;1
velocity;1.4;org.apache.velocity.util.introspection.ClassMap$MethodInfo;0
velocity;1.4;org.apache.velocity.util.introspection.MethodMap;2
velocity;1.4;org.apache.velocity.util.StringUtils;1
velocity;1.4;org.apache.velocity.context.Context;1
velocity;1.4;org.apache.velocity.test.provider.Person;0
velocity;1.4;org.apache.velocity.runtime.RuntimeConstants;3
velocity;1.4;org.apache.velocity.app.Velocity;2
velocity;1.4;org.apache.velocity.convert.WebMacro;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTSubtractNode;1
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase2$Tester;0
velocity;1.4;org.apache.velocity.runtime.log.LogSystem;1
velocity;1.4;org.apache.velocity.util.EnumerationIterator;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTIfStatement;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTMulNode;1
velocity;1.4;org.apache.velocity.test.MiscTestCase;0
velocity;1.4;org.apache.velocity.runtime.RuntimeInstance;3
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTAssignment;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTIdentifier;3
velocity;1.4;org.apache.velocity.runtime.RuntimeSingleton;1
velocity;1.4;org.apache.velocity.runtime.log.NullLogSystem;1
velocity;1.4;org.apache.velocity.runtime.resource.loader.ResourceLoader;1
velocity;1.4;org.apache.velocity.test.VelocimacroTestCase;0
velocity;1.4;org.apache.velocity.runtime.parser.node.SimpleNode;2
velocity;1.4;org.apache.velocity.app.event.ReferenceInsertionEventHandler;2
velocity;1.4;org.apache.velocity.runtime.directive.Directive;2
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTReference;4
velocity;1.4;org.apache.velocity.runtime.directive.Macro;2
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTAndNode;1
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase2$Woogie;0
velocity;1.4;org.apache.velocity.test.EventHandlingTestCase;0
velocity;1.4;org.apache.velocity.test.TemplateTestCase;0
velocity;1.4;org.apache.velocity.test.provider.BoolObj;0
velocity;1.4;org.apache.velocity.test.provider.Child;0
velocity;1.4;org.apache.velocity.test.IntrospectorTestCase$MethodProvider;0
velocity;1.4;org.apache.velocity.context.InternalEventContext;1
velocity;1.4;org.apache.velocity.runtime.directive.Parse;1
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTIncludeStatement;1
velocity;1.4;org.apache.velocity.test.MultipleFileResourcePathTest;0
velocity;1.4;org.apache.velocity.runtime.resource.Resource;1
velocity;1.4;org.apache.velocity.runtime.resource.loader.JarResourceLoader;1
velocity;1.4;org.apache.velocity.exception.VelocityException;2
velocity;1.4;org.apache.velocity.runtime.RuntimeServices;1
velocity;1.4;org.apache.velocity.anakia.XPathTool;1
velocity;1.4;org.apache.velocity.anakia.NodeList;1
velocity;1.4;org.apache.velocity.app.FieldMethodizer;1
velocity;1.4;org.apache.velocity.anakia.NodeList$1;0
velocity;1.4;org.apache.velocity.runtime.resource.ResourceFactory;1
velocity;1.4;org.apache.velocity.util.introspection.UberspectImpl$VelSetterImpl;0
velocity;1.4;org.apache.velocity.runtime.directive.Literal;2
velocity;1.4;org.apache.velocity.test.VelocityServletTest$MockHttpServletResponse;0
velocity;1.4;org.apache.velocity.runtime.parser.node.ASTNotNode;1
velocity;1.4;org.apache.velocity.runtime.parser.node.AbstractExecutor;1
velocity;1.4;org.apache.velocity.util.introspection.ClassMap;2
velocity;1.4;org.apache.velocity.runtime.configuration.Configuration;0
velocity;1.4;org.apache.velocity.runtime.VelocimacroFactory;2
velocity;1.4;org.apache.velocity.context.InternalContextBase;2
