project;version;class;bugs
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel$1;0
log4j;1.2;org.apache.log4j.RollingFileAppender;4
log4j;1.2;org.apache.log4j.lf5.LogRecordFilter;2
log4j;1.2;org.apache.log4j.helpers.CountingQuietWriter;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$17;0
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$7;0
log4j;1.2;org.apache.log4j.net.test.Loop;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$22;0
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree;3
log4j;1.2;org.apache.log4j.chainsaw.DetailPanel;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$2;0
log4j;1.2;org.apache.log4j.helpers.NullEnumeration;2
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.TreeModelAdapter;2
log4j;1.2;org.apache.log4j.test.SysoutConfigurator;1
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$9;0
log4j;1.2;org.apache.log4j.jmx.AppenderDynamicMBean;3
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$18;0
log4j;1.2;org.apache.log4j.test.PrintProperties;1
log4j;1.2;org.apache.log4j.spi.RootCategory;2
log4j;1.2;org.apache.log4j.FileAppender;4
log4j;1.2;org.apache.log4j.test.Hello;1
log4j;1.2;org.apache.log4j.helpers.PatternParser$LiteralPatternConverter;0
log4j;1.2;org.apache.log4j.helpers.SyslogQuietWriter;2
log4j;1.2;org.apache.log4j.varia.Roller;2
log4j;1.2;org.apache.log4j.helpers.Loader;3
log4j;1.2;org.apache.log4j.lf5.viewer.LF5SwingUtils$1;0
log4j;1.2;org.apache.log4j.chainsaw.ControlPanel$6;0
log4j;1.2;org.apache.log4j.MDC;3
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryElement;2
log4j;1.2;org.apache.log4j.lf5.util.Resource;2
log4j;1.2;org.apache.log4j.spi.LocationInfo;6
log4j;1.2;org.apache.log4j.lf5.DefaultLF5Configurator;2
log4j;1.2;org.apache.log4j.lf5.LF5Appender;2
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree$1;0
log4j;1.2;org.apache.log4j.BasicConfigurator;2
log4j;1.2;org.apache.log4j.jmx.Agent;2
log4j;1.2;org.apache.log4j.spi.OptionHandler;2
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$2;0
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$LogBrokerMonitorWindowAdaptor;0
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$13;0
log4j;1.2;org.apache.log4j.RollingCalendar;0
log4j;1.2;org.apache.log4j.helpers.DateTimeDateFormat;4
log4j;1.2;org.apache.log4j.spi.LoggingEvent;5
log4j;1.2;org.apache.log4j.chainsaw.Main$1;0
log4j;1.2;org.apache.log4j.helpers.PatternParser$NamedPatternConverter;0
log4j;1.2;org.apache.log4j.helpers.AppenderAttachableImpl;2
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode;3
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$28;0
log4j;1.2;org.apache.log4j.chainsaw.ExitAction;2
log4j;1.2;org.apache.log4j.helpers.CyclicBuffer;2
log4j;1.2;org.apache.log4j.performance.NullAppender;2
log4j;1.2;org.apache.log4j.chainsaw.EventDetails;2
log4j;1.2;org.apache.log4j.varia.StringMatchFilter;3
log4j;1.2;org.apache.log4j.NDC;3
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$5;0
log4j;1.2;org.apache.log4j.lf5.PassingLogRecordFilter;2
log4j;1.2;org.apache.log4j.nt.test.NTMin;1
log4j;1.2;org.apache.log4j.lf5.viewer.LogTable$LogTableListSelectionListener;0
log4j;1.2;org.apache.log4j.test.DelayedLoop;1
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$25;0
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$1;0
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel;3
log4j;1.2;org.apache.log4j.lf5.util.LogFileParser;2
log4j;1.2;org.apache.log4j.varia.ReloadingPropertyConfigurator;2
log4j;1.2;org.apache.log4j.chainsaw.XMLFileHandler;3
log4j;1.2;org.apache.log4j.lf5.viewer.LogFactor5AboutDialog$1;0
log4j;1.2;org.apache.log4j.spi.DefaultRepositorySelector;2
log4j;1.2;org.apache.log4j.net.SocketNode;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogFactor5Dialog;2
log4j;1.2;org.apache.log4j.helpers.QuietWriter;2
log4j;1.2;org.apache.log4j.ConsoleAppender;7
log4j;1.2;org.apache.log4j.net.test.SyslogMin;2
log4j;1.2;org.apache.log4j.helpers.ISO8601DateFormat;4
log4j;1.2;org.apache.log4j.Priority;3
log4j;1.2;org.apache.log4j.lf5.LogRecord;2
log4j;1.2;org.apache.log4j.net.SocketAppender;7
log4j;1.2;org.apache.log4j.spi.NullWriter;1
log4j;1.2;org.apache.log4j.CategoryKey;3
log4j;1.2;org.apache.log4j.lf5.viewer.LogFactor5InputDialog$3;0
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor;2
log4j;1.2;org.apache.log4j.test.Shallow;1
log4j;1.2;org.apache.log4j.spi.LoggerFactory;2
log4j;1.2;org.apache.log4j.chainsaw.ControlPanel$2;0
log4j;1.2;org.apache.log4j.net.SocketServer;3
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$12;0
log4j;1.2;org.apache.log4j.or.DefaultRenderer;2
log4j;1.2;org.apache.log4j.PropertyWatchdog;0
log4j;1.2;org.apache.log4j.lf5.util.ResourceUtils;2
log4j;1.2;org.apache.log4j.jdbc.JDBCAppender;4
log4j;1.2;org.apache.log4j.chainsaw.Main;2
log4j;1.2;org.apache.log4j.spi.LoggerRepository;3
log4j;1.2;org.apache.log4j.performance.Logging;0
log4j;1.2;org.apache.log4j.lf5.viewer.FilteredLogTableModel;2
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryImmediateEditor;2
log4j;1.2;org.apache.log4j.helpers.PatternParser$LocationPatternConverter;0
log4j;1.2;org.apache.log4j.performance.NOPWriter;2
log4j;1.2;org.apache.log4j.spi.AppenderAttachable;2
log4j;1.2;org.apache.log4j.test.ConfigurationFileParsing;1
log4j;1.2;org.apache.log4j.varia.HUPNode;0
log4j;1.2;org.apache.log4j.lf5.Log4JLogRecord;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$30;0
log4j;1.2;org.apache.log4j.helpers.OptionConverter;4
log4j;1.2;org.apache.log4j.jmx.LoggerDynamicMBean;4
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$7;0
log4j;1.2;org.apache.log4j.test.StressAsyncAppender;1
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryPath;2
log4j;1.2;org.apache.log4j.DefaultCategoryFactory;2
log4j;1.2;org.apache.log4j.test.SpacePad;1
log4j;1.2;org.apache.log4j.chainsaw.LoadXMLAction;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$32;0
log4j;1.2;org.apache.log4j.lf5.LogLevelFormatException;2
log4j;1.2;org.apache.log4j.varia.LevelMatchFilter;2
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$8;0
log4j;1.2;org.apache.log4j.lf5.viewer.LogFactor5LoadingDialog;2
log4j;1.2;org.apache.log4j.AppenderSkeleton;4
log4j;1.2;org.apache.log4j.helpers.Transform;3
log4j;1.2;org.apache.log4j.or.sax.AttributesRenderer;2
log4j;1.2;org.apache.log4j.spi.RendererSupport;3
log4j;1.2;org.apache.log4j.Logger;5
log4j;1.2;org.apache.log4j.helpers.OnlyOnceErrorHandler;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$10;0
log4j;1.2;org.apache.log4j.spi.Configurator;2
log4j;1.2;org.apache.log4j.chainsaw.ControlPanel$7;0
log4j;1.2;org.apache.log4j.PatternLayout;5
log4j;1.2;org.apache.log4j.xml.DOMConfigurator;8
log4j;1.2;org.apache.log4j.chainsaw.LoggingReceiver;3
log4j;1.2;org.apache.log4j.config.PropertyGetter$PropertyCallback;0
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$23;0
log4j;1.2;org.apache.log4j.or.jms.MessageRenderer;2
log4j;1.2;org.apache.log4j.helpers.RelativeTimeDateFormat;4
log4j;1.2;org.apache.log4j.ProvisionNode;3
log4j;1.2;org.apache.log4j.test.L7D;0
log4j;1.2;org.apache.log4j.Dispatcher;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogFactor5InputDialog$1;0
log4j;1.2;org.apache.log4j.test.DefaultInit;1
log4j;1.2;org.apache.log4j.lf5.AppenderFinalizer;2
log4j;1.2;org.apache.log4j.varia.ExternallyRolledFileAppender;3
log4j;1.2;org.apache.log4j.net.SocketHubAppender$ServerMonitor;0
log4j;1.2;org.apache.log4j.test.X1LoggerFactory;0
log4j;1.2;org.apache.log4j.performance.SystemTime;3
log4j;1.2;org.apache.log4j.lf5.util.DateFormatManager;3
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$1;0
log4j;1.2;org.apache.log4j.xml.examples.ReportParserError;2
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditorRenderer;3
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$6;0
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$8;0
log4j;1.2;org.apache.log4j.spi.ErrorHandler;2
log4j;1.2;org.apache.log4j.varia.test.Loop;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogTable;3
log4j;1.2;org.apache.log4j.chainsaw.LoggingReceiver$Slurper;0
log4j;1.2;org.apache.log4j.net.SocketHubAppender;2
log4j;1.2;org.apache.log4j.PropertyConfigurator;4
log4j;1.2;org.apache.log4j.Layout;2
log4j;1.2;org.apache.log4j.chainsaw.ControlPanel$1;0
log4j;1.2;org.apache.log4j.chainsaw.ControlPanel$4;0
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$4;0
log4j;1.2;org.apache.log4j.WriterAppender;3
log4j;1.2;org.apache.log4j.jmx.HierarchyDynamicMBean;5
log4j;1.2;org.apache.log4j.LogManager;2
log4j;1.2;org.apache.log4j.performance.NotLogging;0
log4j;1.2;org.apache.log4j.spi.HierarchyEventListener;2
log4j;1.2;org.apache.log4j.test.MultipleAppenders;1
log4j;1.2;org.apache.log4j.net.JMSAppender;3
log4j;1.2;org.apache.log4j.helpers.BoundedFIFO;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$16;0
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$26;0
log4j;1.2;org.apache.log4j.performance.ConcatVsArray;0
log4j;1.2;org.apache.log4j.spi.TriggeringEventEvaluator;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog$1;0
log4j;1.2;org.apache.log4j.test.CategoryWrapper;1
log4j;1.2;org.apache.log4j.lf5.util.LogMonitorAdapter;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogTableModel;3
log4j;1.2;org.apache.log4j.test.Base64;0
log4j;1.2;org.apache.log4j.SimpleLayout;2
log4j;1.2;org.apache.log4j.lf5.viewer.categoryexplorer.CategoryAbstractCellEditor;2
log4j;1.2;org.apache.log4j.helpers.PatternParser$MDCPatternConverter;0
log4j;1.2;org.apache.log4j.spi.VectorWriter;1
log4j;1.2;org.apache.log4j.lf5.viewer.configure.MRUFileManager;2
log4j;1.2;org.apache.log4j.config.PropertyPrinter;4
log4j;1.2;org.apache.log4j.config.PropertySetterException;3
log4j;1.2;org.apache.log4j.lf5.viewer.LF5SwingUtils;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog;2
log4j;1.2;org.apache.log4j.jmx.AbstractDynamicMBean;2
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$33;0
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$11;0
log4j;1.2;org.apache.log4j.NDC$DiagnosticContext;0
log4j;1.2;org.apache.log4j.helpers.FormattingInfo;2
log4j;1.2;org.apache.log4j.config.PropertySetter;2
log4j;1.2;org.apache.log4j.spi.ThrowableInformation;5
log4j;1.2;org.apache.log4j.lf5.viewer.TrackingAdjustmentListener;2
log4j;1.2;org.apache.log4j.net.SimpleSocketServer;3
log4j;1.2;org.apache.log4j.net.SyslogAppender;10
log4j;1.2;org.apache.log4j.lf5.viewer.LogBrokerMonitor$27;0
