project;version;class;bugs
synapse;1.0;org.apache.synapse.core.axis2.DynamicAxisOperation$DynamicOperationClient;0
synapse;1.0;org.apache.synapse.core.axis2.ProxyService;0
synapse;1.0;org.apache.synapse.Mediator;0
synapse;1.0;org.apache.synapse.mediators.MediatorFaultHandler;0
synapse;1.0;org.apache.synapse.endpoints.dispatch.SimpleClientSessionDispatcher;0
synapse;1.0;org.apache.synapse.core.axis2.SynapseMessageReceiver;0
synapse;1.0;org.apache.synapse.config.xml.XMLConfigurationSerializer;0
synapse;1.0;org.apache.synapse.config.xml.endpoints.AddressEndpointFactory;1
synapse;1.0;org.apache.synapse.mediators.builtin.ValidateMediator;0
synapse;1.0;org.apache.synapse.statistics.StatisticsHolder;0
synapse;1.0;org.apache.synapse.config.xml.endpoints.EndpointAbstractFactory;0
synapse;1.0;org.apache.synapse.config.xml.EntrySerializer;0
synapse;1.0;org.apache.synapse.mediators.builtin.DropMediator;0
synapse;1.0;org.apache.synapse.config.xml.AnonymousListMediatorFactory;0
synapse;1.0;org.apache.synapse.config.xml.DropMediatorSerializer;0
synapse;1.0;org.apache.synapse.config.xml.endpoints.AddressEndpointSerializer;1
synapse;1.0;org.apache.synapse.config.xml.endpoints.FailoverEndpointFactory;0
synapse;1.0;org.apache.synapse.config.xml.endpoints.LoadbalanceEndpointSerializer;0
synapse;1.0;org.apache.synapse.config.SynapseConfiguration;0
synapse;1.0;org.apache.synapse.endpoints.AddressEndpoint;1
synapse;1.0;org.apache.synapse.config.xml.ClassMediatorSerializer;0
synapse;1.0;org.apache.synapse.config.xml.SendMediatorSerializer;0
synapse;1.0;org.apache.synapse.config.xml.endpoints.EndpointSerializer;0
synapse;1.0;org.apache.synapse.config.xml.RegistrySerializer;0
synapse;1.0;org.apache.synapse.statistics.StatisticsUtils;0
synapse;1.0;org.apache.synapse.config.xml.RegistryFactory;0
synapse;1.0;org.apache.synapse.mediators.FilterMediator;0
synapse;1.0;org.apache.synapse.mediators.filters.InMediator;0
synapse;1.0;org.apache.synapse.config.xml.OMElementUtils;0
synapse;1.0;org.apache.synapse.config.xml.FaultMediatorFactory;0
synapse;1.0;org.apache.synapse.config.xml.endpoints.LoadbalanceEndpointFactory;0
synapse;1.0;org.apache.synapse.mediators.ListMediator;0
synapse;1.0;org.apache.synapse.MessageContext;0
synapse;1.0;org.apache.synapse.config.xml.MediatorFactoryFinder;0
synapse;1.0;org.apache.synapse.config.Entry;0
synapse;1.0;org.apache.synapse.config.xml.HeaderMediatorSerializer;0
synapse;1.0;org.apache.synapse.statistics.Statistics;0
synapse;1.0;org.apache.synapse.config.xml.endpoints.IndirectEndpointFactory;0
synapse;1.0;org.apache.synapse.endpoints.algorithms.LoadbalanceAlgorithm;0
synapse;1.0;org.apache.synapse.config.xml.OutMediatorFactory;0
synapse;1.0;org.apache.synapse.config.xml.ValidateMediatorFactory;0
synapse;1.0;org.apache.synapse.config.xml.endpoints.XMLToEndpointMapper;0
synapse;1.0;org.apache.synapse.config.Util;0
synapse;1.0;org.apache.synapse.mediators.transform.XSLTMediator;1
synapse;1.0;org.apache.synapse.config.xml.RMSequenceMediatorSerializer;0
synapse;1.0;org.apache.synapse.config.xml.OutMediatorSerializer;0
synapse;1.0;org.apache.synapse.config.xml.SequenceMediatorFactory;0
synapse;1.0;org.apache.synapse.config.xml.endpoints.utils.WSDL20EndpointBuilder;0
synapse;1.0;org.apache.synapse.config.xml.SwitchMediatorSerializer;0
synapse;1.0;org.apache.synapse.statistics.impl.SequenceStatisticsStack;0
synapse;1.0;org.apache.synapse.registry.url.SimpleURLRegistry;0
synapse;1.0;org.apache.synapse.config.xml.FilterMediatorFactory;0
synapse;1.0;org.apache.synapse.config.xml.endpoints.FailoverEndpointSerializer;0
synapse;1.0;org.apache.synapse.statistics.impl.EndPointStatisticsStack;0
synapse;1.0;org.apache.synapse.core.axis2.MessageContextCreatorForAxis2;0
synapse;1.0;org.apache.synapse.mediators.builtin.LogMediator;0
synapse;1.0;org.apache.synapse.config.xml.AbstractListMediatorSerializer;0
synapse;1.0;org.apache.synapse.config.xml.RMSequenceMediatorFactory;0
synapse;1.0;org.apache.synapse.config.xml.EntryFactory;0
synapse;1.0;org.apache.synapse.endpoints.dispatch.Dispatcher;0
synapse;1.0;org.apache.synapse.config.xml.ValidateMediatorSerializer;0
synapse;1.0;org.apache.synapse.statistics.impl.EndPointStatisticsStack$EndPointStatistics;0
synapse;1.0;org.apache.synapse.endpoints.Endpoint;0
synapse;1.0;org.apache.synapse.config.xml.SendMediatorFactory;0
synapse;1.0;org.apache.synapse.mediators.builtin.ValidateMediator$1;0
synapse;1.0;org.apache.synapse.mediators.base.SequenceMediator;0
synapse;1.0;org.apache.synapse.config.xml.LogMediatorFactory;0
synapse;1.0;org.apache.synapse.config.xml.FilterMediatorSerializer;0
synapse;1.0;org.apache.synapse.metrics.Counter;0
synapse;1.0;org.apache.synapse.metrics.MetricsAggregatorModule;0
synapse;1.0;org.apache.synapse.config.xml.ProxyServiceSerializer;0
synapse;1.0;org.apache.synapse.config.xml.SynapseMediatorSerializer;0
synapse;1.0;org.apache.synapse.config.xml.MediatorFactory;0
synapse;1.0;org.apache.synapse.config.xml.XMLConfigurationBuilder;0
synapse;1.0;org.apache.synapse.core.axis2.Axis2FlexibleMEPClient;4
synapse;1.0;org.apache.synapse.endpoints.algorithms.RoundRobin;0
