project;version;class;bugs
ivy;2.0;org.apache.ivy.util.Configurator$MacroRecord;0
ivy;2.0;org.apache.ivy.core.event.resolve.StartResolveDependencyEvent;0
ivy;2.0;org.apache.ivy.util.StringUtils;0
ivy;2.0;org.apache.ivy.core.cache.ArtifactOrigin;0
ivy;2.0;org.apache.ivy.util.filter.ArtifactTypeFilter;0
ivy;2.0;org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy;0
ivy;2.0;org.apache.ivy.core.event.FilteredIvyListener;0
ivy;2.0;org.apache.ivy.util.url.AbstractURLHandler;0
ivy;2.0;org.apache.ivy.core.sort.SortOptions;0
ivy;2.0;org.apache.ivy.plugins.parser.m2.PomReader$AddDTDFilterInputStream;0
ivy;2.0;org.apache.ivy.core.module.descriptor.IncludeRule;0
ivy;2.0;org.apache.ivy.core.event.EventManager;0
ivy;2.0;org.apache.ivy.plugins.matcher.ExactPatternMatcher$ExactMatcher;0
ivy;2.0;org.apache.ivy.plugins.repository.ResourceHelper;0
ivy;2.0;org.apache.ivy.core.resolve.VisitData;0
ivy;2.0;org.apache.ivy.util.MessageLogger;0
ivy;2.0;org.apache.ivy.plugins.repository.vsftp.VsftpRepository$4;0
ivy;2.0;org.apache.ivy.util.MessageLoggerHelper;0
ivy;2.0;org.apache.ivy.util.filter.NoFilter;0
ivy;2.0;org.apache.ivy.plugins.matcher.Matcher;0
ivy;2.0;org.apache.ivy.plugins.resolver.AbstractPatternsBasedResolver;0
ivy;2.0;org.apache.ivy.plugins.latest.ComparatorLatestStrategy;0
ivy;2.0;org.apache.ivy.plugins.repository.sftp.SFTPRepository;0
ivy;2.0;org.apache.ivy.util.CopyProgressEvent;0
ivy;2.0;org.apache.ivy.core.sort.SilentNonMatchingVersionReporter;0
ivy;2.0;org.apache.ivy.core.IvyPatternHelper;2
ivy;2.0;org.apache.ivy.core.sort.CollectionOfModulesToSort;0
ivy;2.0;org.apache.ivy.core.event.resolve.ResolveDependencyEvent;0
ivy;2.0;org.apache.ivy.ant.IvyPublish;0
ivy;2.0;org.apache.ivy.core.module.descriptor.AbstractArtifact;0
ivy;2.0;org.apache.ivy.core.module.descriptor.AbstractIncludeExcludeRule;0
ivy;2.0;org.apache.ivy.util.Configurator$Element;0
ivy;2.0;org.apache.ivy.core.RelativeUrlResolver;0
ivy;2.0;org.apache.ivy.core.module.id.ArtifactRevisionId;0
ivy;2.0;org.apache.ivy.util.url.URLHandlerDispatcher;0
ivy;2.0;org.apache.ivy.Ivy$IvyCallback;0
ivy;2.0;org.apache.ivy.Ivy14;0
ivy;2.0;org.apache.ivy.plugins.matcher.MapMatcher;0
ivy;2.0;org.apache.ivy.ant.AntBuildTrigger;0
ivy;2.0;org.apache.ivy.plugins.version.VersionMatcher;0
ivy;2.0;org.apache.ivy.core.cache.CacheDownloadOptions;0
ivy;2.0;org.apache.ivy.core.settings.IvySettings$ModuleSettings;0
ivy;2.0;org.apache.ivy.plugins.matcher.GlobPatternMatcher$GlobMatcher;0
ivy;2.0;org.apache.ivy.core.module.id.ModuleRules;0
ivy;2.0;org.apache.ivy.util.filter.OrFilter;0
ivy;2.0;org.apache.ivy.ant.IvyBuildNumber$1;0
ivy;2.0;org.apache.ivy.plugins.resolver.packager.BuiltFileResource;0
ivy;2.0;org.apache.ivy.core.deliver.DeliverOptions;0
ivy;2.0;org.apache.ivy.core.event.resolve.EndResolveDependencyEvent;0
ivy;2.0;org.apache.ivy.ant.IvyRetrieve;0
ivy;2.0;org.apache.ivy.plugins.resolver.ResolverSettings;0
ivy;2.0;org.apache.ivy.plugins.namespace.MRIDTransformationRule;0
ivy;2.0;org.apache.ivy.plugins.resolver.util.ResourceMDParser;0
ivy;2.0;org.apache.ivy.core.module.status.StatusManager;0
ivy;2.0;org.apache.ivy.plugins.report.XmlReportParser$1;0
ivy;2.0;org.apache.ivy.plugins.repository.BasicResource;0
ivy;2.0;org.apache.ivy.plugins.latest.LatestRevisionStrategy$ArtifactInfoComparator;0
ivy;2.0;org.apache.ivy.core.settings.IvySettings;0
ivy;2.0;org.apache.ivy.util.EncrytedProperties;0
ivy;2.0;org.apache.ivy.plugins.conflict.AbstractConflictManager;0
ivy;2.0;org.apache.ivy.core.event.IvyEventFilter$2;0
ivy;2.0;org.apache.ivy.util.url.BasicURLHandler$HttpStatus;0
ivy;2.0;org.apache.ivy.ant.IvyReport;1
ivy;2.0;org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorParser$Parser;0
ivy;2.0;org.apache.ivy.util.CredentialsUtil$CredentialPanel;0
ivy;2.0;org.apache.ivy.util.url.BasicURLHandler;1
ivy;2.0;org.apache.ivy.ant.IvyBuildList$OnMissingDescriptor;0
ivy;2.0;org.apache.ivy.core.IvyContext;0
ivy;2.0;org.apache.ivy.core.sort.ModuleDescriptorSorter;0
ivy;2.0;org.apache.ivy.plugins.version.LatestVersionMatcher;0
ivy;2.0;org.apache.ivy.util.DefaultMessageLogger;0
ivy;2.0;org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager;0
ivy;2.0;org.apache.ivy.plugins.namespace.MRIDTransformationRule$1;0
ivy;2.0;org.apache.ivy.core.module.descriptor.OverrideDependencyDescriptorMediator;0
ivy;2.0;org.apache.ivy.ant.IvyCleanCache;0
